stock_code,year,period,statement_type,field_code,field_name,value,display_order
002989,2022,annual,cash_flow,F134N,存货的减少,-159000000.0,96
002989,2022,annual,cash_flow,F136N,经营性应付项目的增加,214000000.0,98
002989,2022,annual,cash_flow,F137N,其他,272000000.0,99
002989,2021,annual,cash_flow,F134N,存货的减少,-268000000.00000003,96
002989,2021,annual,cash_flow,F135N,经营性应收项目的减少,523000000.00000006,97
002989,2021,annual,cash_flow,F136N,经营性应付项目的增加,-256000000.0,98
002989,2021,annual,cash_flow,F137N,其他,171000000.0,99
002989,2020,annual,cash_flow,F133N,递延所得税负债增加,369000000.0,95
002989,2020,annual,cash_flow,F134N,存货的减少,-430999999.99999994,96
002989,2020,annual,cash_flow,F135N,经营性应收项目的减少,235000000.0,97
002989,2020,annual,cash_flow,F136N,经营性应付项目的增加,-312000000.0,98
