stock_code,year,period,statement_type,field_code,field_name,value,display_order
601766,2022,annual,cash_flow,F123N,净利润,43278000000.0,85
601766,2022,annual,cash_flow,F124N,资产减值准备,47608000000.0,86
601766,2022,annual,cash_flow,F127N,长期待摊费用摊销,14352000000.000002,89
601766,2022,annual,cash_flow,F128N,处置固定资产损失,614000000.0,90
601766,2022,annual,cash_flow,F129N,固定资产报废损失,6587000000.0,91
601766,2022,annual,cash_flow,F130N,公允价值变动损失,1237000000.0,92
601766,2022,annual,cash_flow,F131N,投资损失,-2540000000.0,93
601766,2022,annual,cash_flow,F132N,递延所得税资产减少,-490000000.00000006,94
601766,2022,annual,cash_flow,F133N,递延所得税负债增加,605000000.0,95
601766,2022,annual,cash_flow,F134N,存货的减少,-523000000.00000006,96
601766,2022,annual,cash_flow,F137N,其他,-1879000000.0,99
601766,2021,annual,cash_flow,F123N,净利润,29839999999.999996,85
601766,2021,annual,cash_flow,F124N,资产减值准备,43278000000.0,86
601766,2021,annual,cash_flow,F127N,长期待摊费用摊销,12418000000.0,89
601766,2021,annual,cash_flow,F128N,处置固定资产损失,886000000.0,90
601766,2021,annual,cash_flow,F129N,固定资产报废损失,6709000000.0,91
601766,2021,annual,cash_flow,F130N,公允价值变动损失,1019000000.0,92
601766,2021,annual,cash_flow,F131N,投资损失,-977000000.0,93
601766,2021,annual,cash_flow,F132N,递延所得税资产减少,-310000000.0,94
601766,2021,annual,cash_flow,F133N,递延所得税负债增加,1113000000.0,95
601766,2021,annual,cash_flow,F134N,存货的减少,-242000000.0,96
601766,2021,annual,cash_flow,F137N,其他,1115000000.0,99
601766,2020,annual,cash_flow,F123N,净利润,35820000000.0,85
601766,2020,annual,cash_flow,F124N,资产减值准备,29839999999.999996,86
601766,2020,annual,cash_flow,F127N,长期待摊费用摊销,13822999999.999998,89
601766,2020,annual,cash_flow,F128N,处置固定资产损失,865000000.0,90
601766,2020,annual,cash_flow,F129N,固定资产报废损失,6543000000.000001,91
601766,2020,annual,cash_flow,F130N,公允价值变动损失,894999999.9999999,92
601766,2020,annual,cash_flow,F131N,投资损失,-1038000000.0000001,93
601766,2020,annual,cash_flow,F133N,递延所得税负债增加,817000000.0,95
601766,2020,annual,cash_flow,F134N,存货的减少,-740000000.0,96
601766,2020,annual,cash_flow,F137N,其他,-1822000000.0,99
