stock_code,year,period,statement_type,field_code,field_name,value,display_order
600570,2022,annual,cash_flow,F123N,净利润,1120000000.0,85
600570,2022,annual,cash_flow,F125N,固定资产折旧,133000000.0,87
600570,2022,annual,cash_flow,F130N,公允价值变动损失,166000000.0,92
600570,2022,annual,cash_flow,F131N,投资损失,-259000000.0,93
600570,2022,annual,cash_flow,F135N,经营性应收项目的减少,-280000000.0,97
600570,2021,annual,cash_flow,F123N,净利润,1490000000.0,85
600570,2021,annual,cash_flow,F130N,公允价值变动损失,-413999999.99999994,92
600570,2021,annual,cash_flow,F131N,投资损失,-276000000.0,93
600570,2021,annual,cash_flow,F134N,存货的减少,-109000000.00000001,96
600570,2021,annual,cash_flow,F135N,经营性应收项目的减少,-211000000.0,97
600570,2021,annual,cash_flow,F136N,经营性应付项目的增加,256999999.99999997,98
600570,2020,annual,cash_flow,F123N,净利润,1363000000.0,85
600570,2020,annual,cash_flow,F124N,资产减值准备,239000000.0,86
600570,2020,annual,cash_flow,F130N,公允价值变动损失,-103000000.0,92
600570,2020,annual,cash_flow,F131N,投资损失,-584000000.0,93
600570,2020,annual,cash_flow,F134N,存货的减少,-128000000.0,96
600570,2020,annual,cash_flow,F135N,经营性应收项目的减少,-259000000.0,97
600570,2020,annual,cash_flow,F136N,经营性应付项目的增加,733000000.0,98
