stock_code,year,period,statement_type,field_code,field_name,value,display_order
600973,2022,annual,cash_flow,F125N,固定资产折旧,487000000.0,87
600973,2022,annual,cash_flow,F134N,存货的减少,124000000.0,96
600973,2022,annual,cash_flow,F135N,经营性应收项目的减少,-652000000.0,97
600973,2021,annual,cash_flow,F123N,净利润,-645000000.0,85
600973,2021,annual,cash_flow,F125N,固定资产折旧,448000000.00000006,87
600973,2021,annual,cash_flow,F132N,递延所得税资产减少,-222000000.00000003,94
600973,2021,annual,cash_flow,F134N,存货的减少,-270000000.0,96
600973,2021,annual,cash_flow,F135N,经营性应收项目的减少,-169000000.0,97
600973,2021,annual,cash_flow,F136N,经营性应付项目的增加,-682000000.0,98
600973,2020,annual,cash_flow,F123N,净利润,264000000.0,85
600973,2020,annual,cash_flow,F125N,固定资产折旧,371000000.0,87
600973,2020,annual,cash_flow,F134N,存货的减少,-703000000.0,96
600973,2020,annual,cash_flow,F135N,经营性应收项目的减少,-359000000.0,97
600973,2020,annual,cash_flow,F136N,经营性应付项目的增加,-111000000.00000001,98
