stock_code,year,period,statement_type,field_code,field_name,value,display_order
600661,2022,annual,cash_flow,F123N,净利润,199000000.0,85
600661,2022,annual,cash_flow,F131N,投资损失,-292000000.0,93
600661,2022,annual,cash_flow,F135N,经营性应收项目的减少,-574000000.0,97
600661,2022,annual,cash_flow,F136N,经营性应付项目的增加,311000000.0,98
600661,2021,annual,cash_flow,F123N,净利润,-189000000.0,85
600661,2021,annual,cash_flow,F124N,资产减值准备,131000000.0,86
600661,2021,annual,cash_flow,F125N,固定资产折旧,214000000.0,87
600661,2021,annual,cash_flow,F131N,投资损失,-101000000.0,93
600661,2021,annual,cash_flow,F135N,经营性应收项目的减少,-354000000.0,97
600661,2021,annual,cash_flow,F136N,经营性应付项目的增加,-221000000.0,98
600661,2020,annual,cash_flow,F123N,净利润,-285000000.0,85
600661,2020,annual,cash_flow,F124N,资产减值准备,108000000.0,86
