stock_code,year,period,statement_type,field_code,field_name,value,display_order
002067,2022,annual,cash_flow,F123N,净利润,1339000000.0,85
002067,2022,annual,cash_flow,F124N,资产减值准备,1069999999.9999999,86
002067,2022,annual,cash_flow,F127N,长期待摊费用摊销,123000000.0,89
002067,2022,annual,cash_flow,F129N,固定资产报废损失,256000000.0,91
002067,2022,annual,cash_flow,F132N,递延所得税资产减少,3700.0,94
002067,2021,annual,cash_flow,F123N,净利润,1576000000.0,85
002067,2021,annual,cash_flow,F124N,资产减值准备,1339000000.0,86
002067,2021,annual,cash_flow,F127N,长期待摊费用摊销,468000000.0,89
002067,2021,annual,cash_flow,F129N,固定资产报废损失,250999999.99999997,91
002067,2020,annual,cash_flow,F123N,净利润,495000000.0,85
002067,2020,annual,cash_flow,F124N,资产减值准备,1576000000.0,86
002067,2020,annual,cash_flow,F127N,长期待摊费用摊销,332000000.0,89
002067,2020,annual,cash_flow,F129N,固定资产报废损失,242000000.0,91
