stock_code,year,period,statement_type,field_code,field_name,value,display_order
001227,2022,annual,cash_flow,F123N,净利润,1773000000.0,85
001227,2022,annual,cash_flow,F124N,资产减值准备,139000000.0,86
001227,2022,annual,cash_flow,F125N,固定资产折旧,202999999.99999997,87
001227,2022,annual,cash_flow,F130N,公允价值变动损失,214000000.0,92
001227,2022,annual,cash_flow,F132N,递延所得税资产减少,-301000000.0,94
001227,2022,annual,cash_flow,F135N,经营性应收项目的减少,-29133000000.0,97
001227,2022,annual,cash_flow,F136N,经营性应付项目的增加,33258000000.0,98
001227,2021,annual,cash_flow,F123N,净利润,1603000000.0,85
001227,2021,annual,cash_flow,F125N,固定资产折旧,214000000.0,87
001227,2021,annual,cash_flow,F132N,递延所得税资产减少,-351000000.0,94
001227,2021,annual,cash_flow,F135N,经营性应收项目的减少,-31983999999.999996,97
001227,2021,annual,cash_flow,F136N,经营性应付项目的增加,38960000000.0,98
001227,2020,annual,cash_flow,F123N,净利润,1533000000.0,85
001227,2020,annual,cash_flow,F125N,固定资产折旧,173000000.0,87
001227,2020,annual,cash_flow,F128N,处置固定资产损失,-808000000.0,90
001227,2020,annual,cash_flow,F130N,公允价值变动损失,-273000000.0,92
001227,2020,annual,cash_flow,F132N,递延所得税资产减少,-133000000.0,94
001227,2020,annual,cash_flow,F135N,经营性应收项目的减少,-29861000000.0,97
001227,2020,annual,cash_flow,F136N,经营性应付项目的增加,20945000000.0,98
