stock_code,year,period,statement_type,field_code,field_name,value,display_order
601921,2022,annual,cash_flow,F123N,净利润,10472000000.0,85
601921,2022,annual,cash_flow,F126N,无形资产摊销,1417000000.0,88
601921,2022,annual,cash_flow,F127N,长期待摊费用摊销,157000000.0,89
601921,2022,annual,cash_flow,F128N,处置固定资产损失,188000000.0,90
601921,2021,annual,cash_flow,F123N,净利润,10031000000.0,85
601921,2021,annual,cash_flow,F126N,无形资产摊销,1320000000.0,88
601921,2021,annual,cash_flow,F128N,处置固定资产损失,173000000.0,90
601921,2021,annual,cash_flow,F137N,其他,-315000000.0,99
601921,2020,annual,cash_flow,F123N,净利润,6955000000.0,85
601921,2020,annual,cash_flow,F126N,无形资产摊销,1152000000.0,88
601921,2020,annual,cash_flow,F128N,处置固定资产损失,133000000.0,90
601921,2020,annual,cash_flow,F137N,其他,296000000.0,99
