stock_code,year,period,statement_type,field_code,field_name,value,display_order
300159,2022,annual,cash_flow,F125N,固定资产折旧,123000000.0,87
300159,2022,annual,cash_flow,F134N,存货的减少,278000000.0,96
300159,2022,annual,cash_flow,F135N,经营性应收项目的减少,-575000000.0,97
300159,2022,annual,cash_flow,F136N,经营性应付项目的增加,171000000.0,98
300159,2021,annual,cash_flow,F123N,净利润,-283000000.0,85
300159,2021,annual,cash_flow,F124N,资产减值准备,105000000.0,86
300159,2021,annual,cash_flow,F125N,固定资产折旧,174000000.0,87
300159,2021,annual,cash_flow,F134N,存货的减少,-102000000.0,96
300159,2021,annual,cash_flow,F135N,经营性应收项目的减少,118000000.0,97
300159,2020,annual,cash_flow,F123N,净利润,-760000000.0,85
300159,2020,annual,cash_flow,F124N,资产减值准备,409000000.0,86
300159,2020,annual,cash_flow,F125N,固定资产折旧,214000000.0,87
300159,2020,annual,cash_flow,F135N,经营性应收项目的减少,360000000.0,97
300159,2020,annual,cash_flow,F136N,经营性应付项目的增加,-164000000.0,98
