stock_code,year,period,statement_type,field_code,field_name,value,display_order
600563,2022,annual,cash_flow,F123N,净利润,1019999999.9999999,85
600563,2022,annual,cash_flow,F125N,固定资产折旧,125000000.0,87
600563,2022,annual,cash_flow,F134N,存货的减少,-148000000.0,96
600563,2022,annual,cash_flow,F135N,经营性应收项目的减少,-421000000.0,97
600563,2022,annual,cash_flow,F136N,经营性应付项目的增加,391000000.0,98
600563,2021,annual,cash_flow,F123N,净利润,844000000.0,85
600563,2021,annual,cash_flow,F134N,存货的减少,-224000000.00000003,96
600563,2021,annual,cash_flow,F135N,经营性应收项目的减少,-106000000.0,97
600563,2021,annual,cash_flow,F136N,经营性应付项目的增加,343000000.0,98
600563,2020,annual,cash_flow,F123N,净利润,564000000.0,85
600563,2020,annual,cash_flow,F135N,经营性应收项目的减少,-309000000.0,97
600563,2020,annual,cash_flow,F136N,经营性应付项目的增加,128000000.0,98
