stock_code,year,period,statement_type,field_code,field_name,value,display_order
300502,2022,annual,cash_flow,F123N,净利润,903999999.9999999,85
300502,2022,annual,cash_flow,F124N,资产减值准备,128000000.0,86
300502,2022,annual,cash_flow,F131N,投资损失,-105000000.0,93
300502,2022,annual,cash_flow,F134N,存货的减少,134000000.00000001,96
300502,2022,annual,cash_flow,F136N,经营性应付项目的增加,-168000000.0,98
300502,2021,annual,cash_flow,F123N,净利润,662000000.0,85
300502,2021,annual,cash_flow,F134N,存货的减少,-525000000.0,96
300502,2021,annual,cash_flow,F135N,经营性应收项目的减少,-315000000.0,97
300502,2021,annual,cash_flow,F136N,经营性应付项目的增加,202000000.0,98
300502,2020,annual,cash_flow,F123N,净利润,492000000.0,85
300502,2020,annual,cash_flow,F134N,存货的减少,-564000000.0,96
300502,2020,annual,cash_flow,F135N,经营性应收项目的减少,-182000000.0,97
300502,2020,annual,cash_flow,F136N,经营性应付项目的增加,449000000.0,98
