stock_code,year,period,statement_type,field_code,field_name,value,display_order
002074,2022,annual,cash_flow,F123N,净利润,366000000.0,85
002074,2022,annual,cash_flow,F124N,资产减值准备,861000000.0,86
002074,2022,annual,cash_flow,F125N,固定资产折旧,949000000.0,87
002074,2022,annual,cash_flow,F126N,无形资产摊销,119000000.0,88
002074,2022,annual,cash_flow,F130N,公允价值变动损失,140000000.0,92
002074,2022,annual,cash_flow,F131N,投资损失,-217000000.0,93
002074,2022,annual,cash_flow,F132N,递延所得税资产减少,-227999999.99999997,94
002074,2022,annual,cash_flow,F134N,存货的减少,-3211999999.9999995,96
002074,2022,annual,cash_flow,F135N,经营性应收项目的减少,-5597000000.0,97
002074,2022,annual,cash_flow,F136N,经营性应付项目的增加,7147000000.0,98
002074,2021,annual,cash_flow,F124N,资产减值准备,541000000.0,86
002074,2021,annual,cash_flow,F125N,固定资产折旧,731000000.0,87
002074,2021,annual,cash_flow,F134N,存货的减少,-1095000000.0,96
002074,2021,annual,cash_flow,F135N,经营性应收项目的减少,-2371000000.0,97
002074,2021,annual,cash_flow,F136N,经营性应付项目的增加,3651000000.0,98
002074,2020,annual,cash_flow,F123N,净利润,147000000.0,85
002074,2020,annual,cash_flow,F124N,资产减值准备,471000000.0,86
002074,2020,annual,cash_flow,F125N,固定资产折旧,553000000.0,87
002074,2020,annual,cash_flow,F134N,存货的减少,718000000.0,96
002074,2020,annual,cash_flow,F135N,经营性应收项目的减少,-1803000000.0,97
002074,2020,annual,cash_flow,F136N,经营性应付项目的增加,513999999.99999994,98
