stock_code,year,period,statement_type,field_code,field_name,value,display_order
300370,2022,annual,cash_flow,F124N,资产减值准备,185000000.0,86
300370,2022,annual,cash_flow,F127N,长期待摊费用摊销,-401999999.99999994,89
300370,2022,annual,cash_flow,F128N,处置固定资产损失,392000000.0,90
300370,2022,annual,cash_flow,F134N,存货的减少,150000000.0,96
300370,2022,annual,cash_flow,F135N,经营性应收项目的减少,-300000000.0,97
300370,2021,annual,cash_flow,F127N,长期待摊费用摊销,-886999999.9999999,89
300370,2021,annual,cash_flow,F128N,处置固定资产损失,415000000.00000006,90
300370,2021,annual,cash_flow,F134N,存货的减少,204000000.0,96
300370,2020,annual,cash_flow,F123N,净利润,102000000.0,85
300370,2020,annual,cash_flow,F127N,长期待摊费用摊销,-426000000.0,89
300370,2020,annual,cash_flow,F128N,处置固定资产损失,111000000.00000001,90
300370,2020,annual,cash_flow,F134N,存货的减少,165000000.0,96
