stock_code,year,period,statement_type,field_code,field_name,value,display_order
600796,2022,annual,cash_flow,F123N,净利润,849000000.0,85
600796,2022,annual,cash_flow,F126N,无形资产摊销,190000000.0,88
600796,2022,annual,cash_flow,F128N,处置固定资产损失,117000000.0,90
600796,2022,annual,cash_flow,F129N,固定资产报废损失,119000000.0,91
600796,2022,annual,cash_flow,F133N,递延所得税负债增加,101000000.0,95
600796,2021,annual,cash_flow,F123N,净利润,894999999.9999999,85
600796,2021,annual,cash_flow,F126N,无形资产摊销,163000000.0,88
600796,2021,annual,cash_flow,F129N,固定资产报废损失,108000000.0,91
600796,2020,annual,cash_flow,F123N,净利润,474000000.0,85
600796,2020,annual,cash_flow,F126N,无形资产摊销,123000000.0,88
600796,2020,annual,cash_flow,F133N,递延所得税负债增加,101000000.0,95
