stock_code,year,period,statement_type,field_code,field_name,value,display_order
600862,2022,annual,cash_flow,F123N,净利润,1183000000.0,85
600862,2022,annual,cash_flow,F126N,无形资产摊销,767000000.0,88
600862,2022,annual,cash_flow,F128N,处置固定资产损失,139000000.0,90
600862,2022,annual,cash_flow,F137N,其他,105000000.0,99
600862,2021,annual,cash_flow,F123N,净利润,777000000.0,85
600862,2021,annual,cash_flow,F126N,无形资产摊销,591000000.0,88
600862,2021,annual,cash_flow,F128N,处置固定资产损失,156000000.0,90
600862,2021,annual,cash_flow,F137N,其他,109000000.00000001,99
600862,2020,annual,cash_flow,F123N,净利润,733000000.0,85
600862,2020,annual,cash_flow,F126N,无形资产摊销,430000000.0,88
600862,2020,annual,cash_flow,F128N,处置固定资产损失,118000000.0,90
