stock_code,year,period,statement_type,field_code,field_name,value,display_order
002589,2022,annual,cash_flow,F123N,净利润,-1739000000.0,85
002589,2022,annual,cash_flow,F124N,资产减值准备,508000000.0,86
002589,2022,annual,cash_flow,F125N,固定资产折旧,222000000.00000003,87
002589,2022,annual,cash_flow,F130N,公允价值变动损失,430999999.99999994,92
002589,2022,annual,cash_flow,F131N,投资损失,480999999.99999994,93
002589,2022,annual,cash_flow,F134N,存货的减少,191000000.0,96
002589,2022,annual,cash_flow,F135N,经营性应收项目的减少,-6340000000.0,97
002589,2022,annual,cash_flow,F136N,经营性应付项目的增加,6314000000.0,98
002589,2021,annual,cash_flow,F123N,净利润,382000000.0,85
002589,2021,annual,cash_flow,F124N,资产减值准备,284000000.0,86
002589,2021,annual,cash_flow,F125N,固定资产折旧,298000000.0,87
002589,2021,annual,cash_flow,F131N,投资损失,-114999999.99999999,93
002589,2021,annual,cash_flow,F133N,递延所得税负债增加,-122000000.0,95
002589,2021,annual,cash_flow,F134N,存货的减少,476999999.99999994,96
002589,2021,annual,cash_flow,F135N,经营性应收项目的减少,-197000000.0,97
002589,2021,annual,cash_flow,F136N,经营性应付项目的增加,-1069000000.0,98
002589,2020,annual,cash_flow,F123N,净利润,625000000.0,85
002589,2020,annual,cash_flow,F124N,资产减值准备,197000000.0,86
002589,2020,annual,cash_flow,F125N,固定资产折旧,274000000.0,87
002589,2020,annual,cash_flow,F131N,投资损失,-227000000.0,93
002589,2020,annual,cash_flow,F134N,存货的减少,378000000.0,96
002589,2020,annual,cash_flow,F135N,经营性应收项目的减少,-198000000.0,97
002589,2020,annual,cash_flow,F136N,经营性应付项目的增加,-1254000000.0,98
