stock_code,year,period,statement_type,field_code,field_name,value,display_order
000049,2022,annual,cash_flow,F125N,固定资产折旧,852000000.0,87
000049,2022,annual,cash_flow,F127N,长期待摊费用摊销,307000000.0,89
000049,2022,annual,cash_flow,F132N,递延所得税资产减少,234000000.0,94
000049,2022,annual,cash_flow,F136N,经营性应付项目的增加,-404000000.0,98
000049,2022,annual,cash_flow,F137N,其他,277000000.0,99
000049,2021,annual,cash_flow,F125N,固定资产折旧,794000000.0,87
000049,2021,annual,cash_flow,F127N,长期待摊费用摊销,259000000.0,89
000049,2021,annual,cash_flow,F132N,递延所得税资产减少,134000000.00000001,94
000049,2021,annual,cash_flow,F136N,经营性应付项目的增加,-913000000.0000001,98
000049,2021,annual,cash_flow,F137N,其他,-537000000.0,99
000049,2020,annual,cash_flow,F125N,固定资产折旧,740000000.0,87
000049,2020,annual,cash_flow,F127N,长期待摊费用摊销,223000000.0,89
000049,2020,annual,cash_flow,F132N,递延所得税资产减少,206999999.99999997,94
000049,2020,annual,cash_flow,F136N,经营性应付项目的增加,302000000.0,98
000049,2020,annual,cash_flow,F137N,其他,-567000000.0,99
