stock_code,year,period,statement_type,field_code,field_name,value,display_order
600106,2022,annual,cash_flow,F124N,资产减值准备,202999999.99999997,86
600106,2022,annual,cash_flow,F129N,固定资产报废损失,-3700.0,91
600106,2022,annual,cash_flow,F130N,公允价值变动损失,-3600.0,92
600106,2022,annual,cash_flow,F132N,递延所得税资产减少,-198000000.0,94
600106,2021,annual,cash_flow,F124N,资产减值准备,256000000.0,86
600106,2021,annual,cash_flow,F129N,固定资产报废损失,-300.0,91
600106,2021,annual,cash_flow,F132N,递延所得税资产减少,-204999999.99999997,94
600106,2020,annual,cash_flow,F124N,资产减值准备,227000000.0,86
600106,2020,annual,cash_flow,F129N,固定资产报废损失,-1900.0,91
600106,2020,annual,cash_flow,F131N,投资损失,104000000.0,93
600106,2020,annual,cash_flow,F132N,递延所得税资产减少,-170000000.0,94
600106,2020,annual,cash_flow,F136N,经营性应付项目的增加,508000000.0,98
