stock_code,report_year,report_type,statement_type,item_code,item_name,value,display_order,source
300750,2020,annual,balance_sheet,F048N,其他应付款,4407776289.55,-1,pdf_extraction
300750,2020,annual,balance_sheet,F047N,应付股利,6172824.12,-1,pdf_extraction
300750,2020,annual,balance_sheet,F050N,一年内到期的非流动负债,1349038696.49,66,pdf_extraction
300750,2020,annual,balance_sheet,F051N,其他流动负债,760008999.58,72,pdf_extraction
300750,2020,annual,balance_sheet,F052N,流动负债合计,54977189803.22,73,pdf_extraction
300750,2020,annual,balance_sheet,F053N,长期借款,6068163254.2,74,pdf_extraction
300750,2020,annual,balance_sheet,F054N,应付债券,14382255950.87,75,pdf_extraction
300750,2020,annual,balance_sheet,F055N,长期应付款,1193938630.3,78,pdf_extraction
300750,2020,annual,cash_flow,,宁德时代新能源科技股份有限公司,2020.0,-1,pdf_extraction
300750,2020,annual,cash_flow,,其他综合收益的税后净额,458219584.07,-1,pdf_extraction
300750,2020,annual,cash_flow,,5.现金流量套期储备,306060355.16,-1,pdf_extraction
300750,2020,annual,cash_flow,,综合收益总额,4101914195.03,-1,pdf_extraction
300750,2020,annual,cash_flow,F006N,销售商品、提供劳务收到的现金,54002988575.54,0,pdf_extraction
300750,2020,annual,cash_flow,F007N,收到的税费返还,151928522.94,11,pdf_extraction
300750,2020,annual,cash_flow,F008N,收到其他与经营活动有关的现金,6397335867.06,12,pdf_extraction
300750,2020,annual,cash_flow,F009N,经营活动现金流入小计,60552252965.54,13,pdf_extraction
300750,2020,annual,cash_flow,F010N,购买商品、接受劳务支付的现金,33461951736.87,14,pdf_extraction
300750,2020,annual,cash_flow,F012N,支付的各项税费,2265587429.63,21,pdf_extraction
300750,2020,annual,cash_flow,F013N,支付其他与经营活动有关的现金,2366963038.37,22,pdf_extraction
300750,2020,annual,cash_flow,F014N,经营活动现金流出小计,42122350333.58,23,pdf_extraction
300750,2020,annual,cash_flow,F015N,经营活动产生的现金流量净额,18429902631.96,24,pdf_extraction
300750,2020,annual,cash_flow,F016N,收回投资收到的现金,44779761.91,25,pdf_extraction
300750,2020,annual,cash_flow,F017N,取得投资收益收到的现金,24087086.33,26,pdf_extraction
300750,2020,annual,cash_flow,F020N,收到其他与投资活动有关的现金,2735874410.58,29,pdf_extraction
300750,2020,annual,cash_flow,F021N,投资活动现金流入小计,2804765907.9,30,pdf_extraction
300750,2020,annual,cash_flow,F023N,投资支付的现金,4088418479.98,32,pdf_extraction
300750,2020,annual,cash_flow,F025N,支付其他与投资活动有关的现金,466447835.43,35,pdf_extraction
300750,2020,annual,cash_flow,F026N,投资活动现金流出小计,17857222074.45,36,pdf_extraction
300750,2020,annual,cash_flow,,投资活动产生的现金流量净额 -,15052456166.55,-1,pdf_extraction
300750,2020,annual,cash_flow,F028N,吸收投资收到的现金,20536360992.16,38,pdf_extraction
300750,2020,annual,cash_flow,F029N,取得借款收到的现金,9450920678.78,40,pdf_extraction
300750,2020,annual,cash_flow,F022N,收到其他与筹资活动有关的现金,13199266407.5,31,pdf_extraction
300750,2020,annual,cash_flow,F031N,筹资活动现金流入小计,43186548078.44,43,pdf_extraction
300750,2020,annual,cash_flow,F032N,偿还债务支付的现金,4743701233.75,44,pdf_extraction
300750,2020,annual,cash_flow,F034N,支付其他与筹资活动有关的现金,112602486.19,47,pdf_extraction
300750,2020,annual,cash_flow,F035N,筹资活动现金流出小计,5755113539.06,48,pdf_extraction
300750,2020,annual,cash_flow,F036N,筹资活动产生的现金流量净额,37431434539.38,49,pdf_extraction
300750,2020,annual,cash_flow,F039N,现金及现金等价物净增加额,40231930342.88,52,pdf_extraction
300750,2020,annual,cash_flow,F040N,加：期初现金及现金等价物余额,23200055644.02,53,pdf_extraction
300750,2020,annual,cash_flow,F041N,期末现金及现金等价物余额,63431985986.9,54,pdf_extraction
300750,2020,annual,income_statement,,减：库存股,710020552.82,-1,pdf_extraction
300750,2020,annual,income_statement,,其他综合收益,1034923697.43,-1,pdf_extraction
300750,2020,annual,income_statement,,盈余公积,1164737014.0,-1,pdf_extraction
300750,2020,annual,income_statement,,未分配利润,15462589179.91,-1,pdf_extraction
300750,2020,annual,income_statement,,所有者权益合计,62426208621.13,-1,pdf_extraction
300750,2020,annual,income_statement,,负债和所有者权益总计,121821063053.01,-1,pdf_extraction
300750,2020,annual,income_statement,F035N,一、营业总收入,50319487697.2,0,pdf_extraction
300750,2020,annual,income_statement,F006N,其中：营业收入,50319487697.2,1,pdf_extraction
300750,2020,annual,income_statement,F036N,二、营业总成本,43485843532.02,5,pdf_extraction
300750,2020,annual,income_statement,F007N,其中：营业成本,36349153592.22,6,pdf_extraction
300750,2020,annual,income_statement,F008N,税金及附加,295129893.6,14,pdf_extraction
300750,2020,annual,income_statement,F009N,销售费用,2216709532.73,15,pdf_extraction
300750,2020,annual,income_statement,F010N,管理费用,1768115240.89,16,pdf_extraction
300750,2020,annual,income_statement,F056N,研发费用,3569377694.03,19,pdf_extraction
300750,2020,annual,income_statement,F012N,财务费用,-712642421.45,18,pdf_extraction
300750,2020,annual,income_statement,F062N,其中：利息费用,640434316.54,51,pdf_extraction
300750,2020,annual,income_statement,F063N,利息收入,1494600958.67,52,pdf_extraction
300750,2020,annual,income_statement,F051N,加：其他收益,1135940385.95,25,pdf_extraction
300750,2020,annual,income_statement,,三、营业利润（亏损以“－”号填列）,6959489551.43,-1,pdf_extraction
300750,2020,annual,income_statement,F020N,加：营业外收入,94318062.61,32,pdf_extraction
300750,2020,annual,income_statement,F021N,减：营业外支出,71254204.8,34,pdf_extraction
300750,2020,annual,income_statement,F024N,四、利润总额（亏损总额以“－”号填列）,6982553409.24,37,pdf_extraction
300750,2020,annual,income_statement,F025N,减：所得税费用,878635356.78,38,pdf_extraction
300750,2020,annual,income_statement,F027N,五、净利润（净亏损以“－”号填列）,6103918052.46,40,pdf_extraction
300750,2020,annual,income_statement,F028N,1.归属于母公司股东的净利润,5583338710.38,43,pdf_extraction
300750,2020,annual,income_statement,F029N,2.少数股东损益,520579342.08,44,pdf_extraction
300750,2020,annual,income_statement,F038N,六、其他综合收益的税后净额,505828698.82,47,pdf_extraction
600519,2020,annual,balance_sheet,F006N,货币资金,36091090060.9,0,pdf_extraction
600519,2020,annual,balance_sheet,F078N,拆出资金,118199586541.06,2,pdf_extraction
600519,2020,annual,balance_sheet,F008N,应收票据,1532728979.67,5,pdf_extraction
600519,2020,annual,balance_sheet,,应收账款,4.0,-1,pdf_extraction
600519,2020,annual,balance_sheet,F010N,预付款项,898436259.15,7,pdf_extraction
600519,2020,annual,balance_sheet,F011N,其他应收款,34488582.19,13,pdf_extraction
600519,2020,annual,balance_sheet,F015N,存货,28869087678.06,16,pdf_extraction
600519,2020,annual,balance_sheet,F018N,其他流动资产,26736855.91,24,pdf_extraction
600519,2020,annual,balance_sheet,F019N,流动资产合计,185652154956.94,25,pdf_extraction
600519,2020,annual,balance_sheet,F086N,发放贷款和垫款,2953036834.8,26,pdf_extraction
600519,2020,annual,balance_sheet,F116N,债权投资,20143397.78,43,pdf_extraction
600519,2020,annual,balance_sheet,F112N,其他非流动金融资产,9830052.91,46,pdf_extraction
600519,2020,annual,balance_sheet,F025N,固定资产,16225082847.29,32,pdf_extraction
600519,2020,annual,balance_sheet,F026N,在建工程,2447444843.03,33,pdf_extraction
600519,2020,annual,balance_sheet,F031N,无形资产,4817170981.91,38,pdf_extraction
600519,2020,annual,balance_sheet,F034N,长期待摊费用,147721526.43,41,pdf_extraction
600519,2020,annual,balance_sheet,F035N,递延所得税资产,1123225086.37,42,pdf_extraction
600519,2020,annual,balance_sheet,F037N,非流动资产合计,27743655570.52,48,pdf_extraction
600519,2020,annual,balance_sheet,F038N,资产总计,213395810527.46,49,pdf_extraction
600519,2020,annual,balance_sheet,F042N,应付账款,1342267668.12,58,pdf_extraction
600519,2020,annual,balance_sheet,,预收款项,13740329698.82,-1,pdf_extraction
600519,2020,annual,balance_sheet,F115N,合同负债,13321549147.69,71,pdf_extraction
600519,2020,annual,balance_sheet,F088N,吸收存款及同业存放,14241859949.77,52,pdf_extraction
600519,2020,annual,balance_sheet,F044N,应付职工薪酬,2981125503.86,-1,pdf_extraction
600519,2020,annual,balance_sheet,F045N,应交税费,8919821015.58,-1,pdf_extraction
600519,2020,annual,balance_sheet,F048N,其他应付款,3257245259.42,-1,pdf_extraction
600519,2020,annual,balance_sheet,,其中：应付利息,11081.87,-1,pdf_extraction
600519,2020,annual,balance_sheet,,应付股利,446880000.0,-1,pdf_extraction
600519,2020,annual,balance_sheet,F051N,其他流动负债,1609801368.51,72,pdf_extraction
600519,2020,annual,balance_sheet,F052N,流动负债合计,45673669912.95,73,pdf_extraction
600519,2020,annual,balance_sheet,F058N,递延所得税负债,1457513.23,83,pdf_extraction
600519,2020,annual,balance_sheet,F060N,非流动负债合计,1457513.23,85,pdf_extraction
600519,2020,annual,balance_sheet,F061N,负债合计,45675127426.18,86,pdf_extraction
600519,2020,annual,balance_sheet,F062N,实收资本（或股本）,1256197800.0,87,pdf_extraction
600519,2020,annual,balance_sheet,,资本公积,1374964415.72,-1,pdf_extraction
600519,2020,annual,balance_sheet,F074N,其他综合收益,-5331367.75,93,pdf_extraction
600519,2020,annual,balance_sheet,,盈余公积,20174922608.93,-1,pdf_extraction
600519,2020,annual,balance_sheet,F076N,一般风险准备,927577822.67,96,pdf_extraction
600519,2020,annual,balance_sheet,,未分配利润,137594403807.99,-1,pdf_extraction
600519,2020,annual,balance_sheet,F073N,归属于母公司所有者权益 （或股东权益）合计,161322735087.56,99,pdf_extraction
600519,2020,annual,balance_sheet,F067N,少数股东权益,6397948013.72,100,pdf_extraction
600519,2020,annual,balance_sheet,F070N,所有者权益（或股东权 益）合计,167720683101.28,102,pdf_extraction
600519,2020,annual,balance_sheet,F071N,负债和所有者权益 （或股东权益）总计,213395810527.46,103,pdf_extraction
600519,2020,annual,cash_flow,,项目附注,2020.0,-1,pdf_extraction
600519,2020,annual,cash_flow,F006N,销售商品、提供劳务收到的现金,107024384560.17,0,pdf_extraction
600519,2020,annual,cash_flow,F072N,客户存款和同业存放款项净增加额,3189100199.87,1,pdf_extraction
600519,2020,annual,cash_flow,F081N,收取利息、手续费及佣金的现金,3075945383.34,8,pdf_extraction
600519,2020,annual,cash_flow,F008N,收到其他与经营活动有关的现金,221421226.63,12,pdf_extraction
600519,2020,annual,cash_flow,F009N,经营活动现金流入小计,113510851370.01,13,pdf_extraction
600519,2020,annual,cash_flow,F010N,购买商品、接受劳务支付的现金,7230646129.19,14,pdf_extraction
600519,2020,annual,cash_flow,F084N,客户贷款及垫款净增加额,2978755728.0,15,pdf_extraction
600519,2020,annual,cash_flow,F085N,存放中央银行和同业款项净增加额,-2506406682.56,16,pdf_extraction
600519,2020,annual,cash_flow,,拆出资金净增加额,200000000.0,-1,pdf_extraction
600519,2020,annual,cash_flow,F087N,支付利息、手续费及佣金的现金,107241768.26,18,pdf_extraction
600519,2020,annual,cash_flow,F011N,支付给职工及为职工支付的现金,8161813197.26,20,pdf_extraction
600519,2020,annual,cash_flow,F012N,支付的各项税费,41622706350.37,21,pdf_extraction
600519,2020,annual,cash_flow,F013N,支付其他与经营活动有关的现金,4047026186.46,22,pdf_extraction
600519,2020,annual,cash_flow,F014N,经营活动现金流出小计,61841782676.98,23,pdf_extraction
600519,2020,annual,cash_flow,F015N,经营活动产生的现金流量净额,51669068693.03,24,pdf_extraction
600519,2020,annual,cash_flow,F016N,收回投资收到的现金,314906521.48,25,pdf_extraction
600519,2020,annual,cash_flow,F018N,处置固定资产、无形资产和其他长,495904.85,27,pdf_extraction
600519,2020,annual,cash_flow,F020N,收到其他与投资活动有关的现金,6675319.03,29,pdf_extraction
600519,2020,annual,cash_flow,F021N,投资活动现金流入小计,322077745.36,30,pdf_extraction
600519,2020,annual,cash_flow,F022N,购建固定资产、无形资产和其他长,2089769498.78,31,pdf_extraction
600519,2020,annual,cash_flow,F023N,投资支付的现金,20000000.0,32,pdf_extraction
600519,2020,annual,cash_flow,F025N,支付其他与投资活动有关的现金,17535402.3,35,pdf_extraction
600519,2020,annual,cash_flow,F026N,投资活动现金流出小计,2127304901.08,36,pdf_extraction
600519,2020,annual,cash_flow,F027N,投资活动产生的现金流量净额,-1805227155.72,37,pdf_extraction
600519,2020,annual,cash_flow,,吸收投资收到的现金,833000000.0,-1,pdf_extraction
600519,2020,annual,cash_flow,,筹资活动现金流入小计,833000000.0,-1,pdf_extraction
600519,2020,annual,cash_flow,F033N,分配股利、利润或偿付利息支付的 现金,24091029750.51,45,pdf_extraction
600519,2020,annual,cash_flow,F090N,其中：子公司支付给少数股东的股 利、利润,2704262179.11,46,pdf_extraction
600519,2020,annual,cash_flow,F034N,支付其他与筹资活动有关的现金,36507157.75,47,pdf_extraction
600519,2020,annual,cash_flow,F035N,筹资活动现金流出小计,24127536908.26,48,pdf_extraction
600519,2020,annual,cash_flow,F036N,筹资活动产生的现金流量净额,-24127536908.26,49,pdf_extraction
600519,2020,annual,cash_flow,F037N,四、汇率变动对现金及现金等价物的 影响,380639.36,50,pdf_extraction
600519,2020,annual,cash_flow,F039N,五、现金及现金等价物净增加额,25736685268.41,52,pdf_extraction
600519,2020,annual,cash_flow,F040N,加：期初现金及现金等价物余额,121003839599.64,53,pdf_extraction
600519,2020,annual,cash_flow,F041N,六、期末现金及现金等价物余额,146740524868.05,54,pdf_extraction
600519,2020,annual,cash_flow,,支付的广告宣传费,1192070830.64,-1,pdf_extraction
600519,2020,annual,cash_flow,,支付的运输费及运输保险费用,363860058.26,-1,pdf_extraction
600519,2020,annual,cash_flow,,支付的财产保险费,74790069.53,-1,pdf_extraction
600519,2020,annual,cash_flow,,支付的其他费用,2416305228.03,-1,pdf_extraction
600519,2020,annual,cash_flow,,合计,4047026186.46,-1,pdf_extraction
600519,2020,annual,cash_flow,,收到基本建设工程履约保证金,6675319.03,-1,pdf_extraction
600519,2020,annual,cash_flow,,退还的基本建设工程履约保证金,17535402.3,-1,pdf_extraction
600519,2020,annual,cash_flow,,处置三级子公司股权,32000000.0,-1,pdf_extraction
600519,2020,annual,cash_flow,,收购子公司少数股东的股权,4507157.75,-1,pdf_extraction
600519,2020,annual,cash_flow,F044N,净利润,49523329882.4,55,pdf_extraction
600519,2020,annual,cash_flow,,加：资产减值准备,5313489.8,-1,pdf_extraction
600519,2020,annual,cash_flow,F096N,信用减值损失,71371809.85,82,pdf_extraction
600519,2020,annual,cash_flow,F046N,固定资产折旧、油气资产折耗、生产性生物资,1195956468.6,57,pdf_extraction
600519,2020,annual,cash_flow,F047N,无形资产摊销,110349099.0,59,pdf_extraction
600519,2020,annual,cash_flow,F048N,长期待摊费用摊销,10562811.76,60,pdf_extraction
600519,2020,annual,cash_flow,,处置固定资产、无形资产和其他长期资产的损,32123.57,-1,pdf_extraction
600519,2020,annual,cash_flow,F050N,固定资产报废损失（收益以“－”号填列）,100113.92,62,pdf_extraction
600519,2020,annual,cash_flow,F051N,公允价值变动损失（收益以“－”号填列）,-4897994.43,63,pdf_extraction
600519,2020,annual,cash_flow,F053N,投资损失（收益以“－”号填列）,-305631.46,65,pdf_extraction
600519,2020,annual,cash_flow,F054N,递延所得税资产减少（增加以“－”号填列）,-23278138.8,66,pdf_extraction
600519,2020,annual,cash_flow,F055N,递延所得税负债增加（减少以“－”号填列）,-71235087.78,67,pdf_extraction
600519,2020,annual,cash_flow,F056N,存货的减少（增加以“－”号填列）,-3584166871.73,68,pdf_extraction
600519,2020,annual,cash_flow,F057N,经营性应收项目的减少（增加以“－”号填列）,-504008375.44,69,pdf_extraction
600519,2020,annual,cash_flow,F058N,经营性应付项目的增加（减少以“－”号填列）,4945290607.14,70,pdf_extraction
600519,2020,annual,cash_flow,F066N,现金的期末余额,146740524868.05,76,pdf_extraction
600519,2020,annual,cash_flow,F067N,减：现金的期初余额,121003839599.64,77,pdf_extraction
600519,2020,annual,cash_flow,F039N,现金及现金等价物净增加额,25736685268.41,52,pdf_extraction
600519,2020,annual,cash_flow,,一、现金,146740524868.05,-1,pdf_extraction
600519,2020,annual,cash_flow,,其中：库存现金,9554.0,-1,pdf_extraction
600519,2020,annual,cash_flow,,可随时用于支付的银行存款,27989073619.13,-1,pdf_extraction
600519,2020,annual,cash_flow,,可用于支付的存放中央银行款项,1054398626.03,-1,pdf_extraction
600519,2020,annual,cash_flow,,存放同业款项,117697043068.89,-1,pdf_extraction
600519,2020,annual,cash_flow,F041N,其中：三、期末现金及现金等价物余额,146740524868.05,54,pdf_extraction
600519,2020,annual,income_statement,,其中：资本公积,1374303082.72,-1,pdf_extraction
600519,2020,annual,income_statement,,盈余公积,20174922608.93,-1,pdf_extraction
600519,2020,annual,income_statement,,未分配利润,81396490905.14,-1,pdf_extraction
600519,2020,annual,income_statement,,所有者权益（或股东权,104201914396.79,-1,pdf_extraction
600519,2020,annual,income_statement,,负债和所有者权益,114644087360.56,-1,pdf_extraction
600519,2020,annual,income_statement,,项目附注,2020.0,-1,pdf_extraction
600519,2020,annual,income_statement,F035N,一、营业总收入,97993240501.21,0,pdf_extraction
600519,2020,annual,income_statement,F006N,其中：营业收入,94915380916.72,1,pdf_extraction
600519,2020,annual,income_statement,F033N,利息收入,3077859584.49,2,pdf_extraction
600519,2020,annual,income_statement,,手续费及佣金收入,292452.83,-1,pdf_extraction
600519,2020,annual,income_statement,F036N,二、营业总成本,31305130587.56,5,pdf_extraction
600519,2020,annual,income_statement,F007N,其中：营业成本,8154001476.28,6,pdf_extraction
600519,2020,annual,income_statement,F043N,利息支出,111128537.31,7,pdf_extraction
600519,2020,annual,income_statement,F044N,手续费及佣金支出,105888.96,8,pdf_extraction
600519,2020,annual,income_statement,F008N,税金及附加,13886517290.78,14,pdf_extraction
600519,2020,annual,income_statement,F009N,销售费用,2547745650.95,15,pdf_extraction
600519,2020,annual,income_statement,F010N,管理费用,6789844289.39,16,pdf_extraction
600519,2020,annual,income_statement,F056N,研发费用,50398036.33,19,pdf_extraction
600519,2020,annual,income_statement,F012N,财务费用,-234610582.44,18,pdf_extraction
600519,2020,annual,income_statement,F033N,其中：利息收入,278697733.32,2,pdf_extraction
600519,2020,annual,income_statement,F051N,加：其他收益,13138152.69,25,pdf_extraction
600519,2020,annual,income_statement,F015N,投资收益（损失以“－”号,305631.46,22,pdf_extraction
600519,2020,annual,income_statement,F014N,公允价值变动收益（损失以,4897994.43,21,pdf_extraction
600519,2020,annual,income_statement,F064N,信用减值损失（损失以,-71371809.85,53,pdf_extraction
600519,2020,annual,income_statement,,资产处置收益（损失以,-32123.57,-1,pdf_extraction
600519,2020,annual,income_statement,F018N,三、营业利润（亏损以“－”号填,66635079882.38,30,pdf_extraction
600519,2020,annual,income_statement,F020N,加：营业外收入,11051136.15,32,pdf_extraction
600519,2020,annual,income_statement,F021N,减：营业外支出,449189027.42,34,pdf_extraction
600519,2020,annual,income_statement,F024N,四、利润总额（亏损总额以“－”,66196941991.11,37,pdf_extraction
600519,2020,annual,income_statement,F025N,减：所得税费用,16673612108.71,38,pdf_extraction
600519,2020,annual,income_statement,F027N,五、净利润（净亏损以“－”号填,49523329882.4,40,pdf_extraction
600519,2020,annual,income_statement,F039N,1.持续经营净利润（净亏损以,49523329882.4,48,pdf_extraction
600519,2020,annual,income_statement,F028N,1.归属于母公司股东的净利润,46697285429.81,43,pdf_extraction
600519,2020,annual,income_statement,F029N,2.少数股东损益（净亏损以,2826044452.59,44,pdf_extraction
600519,2020,annual,income_statement,F038N,六、其他综合收益的税后净额,1867354.04,47,pdf_extraction
600519,2020,annual,income_statement,,（一）归属母公司所有者的其他,1867354.04,-1,pdf_extraction
600519,2020,annual,income_statement,,2．将重分类进损益的其他综,1867354.04,-1,pdf_extraction
600887,2020,annual,balance_sheet,F006N,货币资金,11695184002.06,0,pdf_extraction
600887,2020,annual,balance_sheet,F117N,交易性金融资产,123219805.15,21,pdf_extraction
600887,2020,annual,balance_sheet,F080N,衍生金融资产,262828575.48,4,pdf_extraction
600887,2020,annual,balance_sheet,F008N,应收票据,142875000.0,5,pdf_extraction
600887,2020,annual,balance_sheet,F009N,应收账款,1616344944.47,6,pdf_extraction
600887,2020,annual,balance_sheet,F010N,预付款项,1289734014.62,7,pdf_extraction
600887,2020,annual,balance_sheet,F011N,其他应收款,115485839.79,13,pdf_extraction
600887,2020,annual,balance_sheet,F017N,一年内到期的非流动资产,1562208973.1,20,pdf_extraction
600887,2020,annual,balance_sheet,F018N,其他流动资产,4027672495.2,24,pdf_extraction
600887,2020,annual,balance_sheet,F019N,流动资产合计,28380579199.53,25,pdf_extraction
600887,2020,annual,balance_sheet,F023N,长期股权投资,2902817588.63,30,pdf_extraction
600887,2020,annual,balance_sheet,F111N,其他权益工具投资,3629622775.68,45,pdf_extraction
600887,2020,annual,balance_sheet,F112N,其他非流动金融资产,264690792.52,46,pdf_extraction
600887,2020,annual,balance_sheet,F024N,投资性房地产,520452139.63,31,pdf_extraction
600887,2020,annual,balance_sheet,F025N,固定资产,23343414532.36,32,pdf_extraction
600887,2020,annual,balance_sheet,F026N,在建工程,5424737763.17,33,pdf_extraction
600887,2020,annual,balance_sheet,F031N,无形资产,1535784940.81,38,pdf_extraction
600887,2020,annual,balance_sheet,F034N,长期待摊费用,544681837.83,41,pdf_extraction
600887,2020,annual,balance_sheet,F035N,递延所得税资产,1294391960.78,42,pdf_extraction
600887,2020,annual,balance_sheet,F036N,其他非流动资产,2951539869.61,47,pdf_extraction
600887,2020,annual,balance_sheet,F037N,非流动资产合计,42773685185.76,48,pdf_extraction
600887,2020,annual,balance_sheet,F038N,资产总计,71154264385.29,49,pdf_extraction
600887,2020,annual,balance_sheet,F039N,短期借款,6956730747.94,50,pdf_extraction
600887,2020,annual,balance_sheet,,交易性金融负债,37079015.63,-1,pdf_extraction
600887,2020,annual,balance_sheet,F090N,衍生金融负债,32220146.6,54,pdf_extraction
600887,2020,annual,balance_sheet,F041N,应付票据,259169731.32,57,pdf_extraction
600887,2020,annual,balance_sheet,F042N,应付账款,11376467548.71,58,pdf_extraction
600887,2020,annual,balance_sheet,,预收款项,6020058284.82,-1,pdf_extraction
600887,2020,annual,balance_sheet,F115N,合同负债,6055897909.28,71,pdf_extraction
600887,2020,annual,balance_sheet,F044N,应付职工薪酬,2713151780.53,-1,pdf_extraction
600887,2020,annual,balance_sheet,F045N,应交税费,632357171.13,-1,pdf_extraction
600887,2020,annual,balance_sheet,F048N,其他应付款,3136838820.52,-1,pdf_extraction
600887,2020,annual,balance_sheet,F047N,应付股利,142936751.53,-1,pdf_extraction
600887,2020,annual,balance_sheet,F050N,一年内到期的非流动负债,823236000.96,66,pdf_extraction
600887,2020,annual,balance_sheet,F051N,其他流动负债,2782114981.27,72,pdf_extraction
600887,2020,annual,balance_sheet,F052N,流动负债合计,34768184838.26,73,pdf_extraction
600887,2020,annual,balance_sheet,F053N,长期借款,1375031694.72,74,pdf_extraction
600887,2020,annual,balance_sheet,F054N,应付债券,3762450000.0,75,pdf_extraction
600887,2020,annual,balance_sheet,F055N,长期应付款,71256347.6,78,pdf_extraction
600887,2020,annual,balance_sheet,F075N,递延收益,179120041.69,82,pdf_extraction
600887,2020,annual,balance_sheet,F058N,递延所得税负债,465577539.52,83,pdf_extraction
600887,2020,annual,balance_sheet,F060N,非流动负债合计,5853435623.53,85,pdf_extraction
600887,2020,annual,balance_sheet,F061N,负债合计,40621620461.79,86,pdf_extraction
600887,2020,annual,balance_sheet,F062N,实收资本（或股本）,6082624833.0,87,pdf_extraction
600887,2020,annual,balance_sheet,,资本公积,1417411053.04,-1,pdf_extraction
600887,2020,annual,balance_sheet,F066N,减：库存股,1772017120.0,92,pdf_extraction
600887,2020,annual,balance_sheet,F074N,其他综合收益,1114962891.74,93,pdf_extraction
600887,2020,annual,balance_sheet,,盈余公积,3048189429.0,-1,pdf_extraction
600887,2020,annual,balance_sheet,,未分配利润,20492739170.68,-1,pdf_extraction
600887,2020,annual,balance_sheet,F073N,归属于母公司所有者权益（或股东权益）合计,30383910257.46,99,pdf_extraction
600887,2020,annual,balance_sheet,F067N,少数股东权益,148733666.04,100,pdf_extraction
600887,2020,annual,balance_sheet,F070N,所有者权益（或股东权益）合计,30532643923.5,102,pdf_extraction
600887,2020,annual,balance_sheet,F071N,负债和所有者权益（或股东权益）总计,71154264385.29,103,pdf_extraction
600887,2020,annual,cash_flow,F006N,销售商品、提供劳务收到的现金,106024002676.65,0,pdf_extraction
600887,2020,annual,cash_flow,F081N,收取利息、手续费及佣金的现金,55118407.39,8,pdf_extraction
600887,2020,annual,cash_flow,F008N,收到其他与经营活动有关的现金,2015204006.59,12,pdf_extraction
600887,2020,annual,cash_flow,F009N,经营活动现金流入小计,108094325090.63,13,pdf_extraction
600887,2020,annual,cash_flow,F010N,购买商品、接受劳务支付的现金,83537495382.83,14,pdf_extraction
600887,2020,annual,cash_flow,F011N,支付给职工及为职工支付的现金,9340320414.79,20,pdf_extraction
600887,2020,annual,cash_flow,F012N,支付的各项税费,4039541155.37,21,pdf_extraction
600887,2020,annual,cash_flow,F013N,支付其他与经营活动有关的现金,1325328973.09,22,pdf_extraction
600887,2020,annual,cash_flow,F014N,经营活动现金流出小计,98242685926.08,23,pdf_extraction
600887,2020,annual,cash_flow,F015N,经营活动产生的现金流量净额,9851639164.55,24,pdf_extraction
600887,2020,annual,cash_flow,F016N,收回投资收到的现金,614628653.08,25,pdf_extraction
600887,2020,annual,cash_flow,F017N,取得投资收益收到的现金,824082432.9,26,pdf_extraction
600887,2020,annual,cash_flow,F018N,处置固定资产、无形资产和其他长期资产收回 的现金净额,21964778.38,27,pdf_extraction
600887,2020,annual,cash_flow,F019N,处置子公司及其他营业单位收到的现金净额,2191396.32,28,pdf_extraction
600887,2020,annual,cash_flow,F021N,投资活动现金流入小计,1462867260.68,30,pdf_extraction
600887,2020,annual,cash_flow,F022N,购建固定资产、无形资产和其他长期资产支付 的现金,6522197148.12,31,pdf_extraction
600887,2020,annual,cash_flow,F023N,投资支付的现金,3961029402.45,32,pdf_extraction
600887,2020,annual,cash_flow,,取得子公司及其他营业单位支付的现金净额,1616983173.08,-1,pdf_extraction
600887,2020,annual,cash_flow,F025N,支付其他与投资活动有关的现金,22732264.52,35,pdf_extraction
600887,2020,annual,cash_flow,F026N,投资活动现金流出小计,10505958815.09,36,pdf_extraction
600887,2020,annual,cash_flow,F027N,投资活动产生的现金流量净额,-9043091554.41,37,pdf_extraction
600887,2020,annual,cash_flow,F028N,吸收投资收到的现金,247501528.32,38,pdf_extraction
600887,2020,annual,cash_flow,F089N,其中：子公司吸收少数股东投资收到的现金,443353.32,39,pdf_extraction
600887,2020,annual,cash_flow,F029N,取得借款收到的现金,74557306113.81,40,pdf_extraction
600887,2020,annual,cash_flow,,收到其他与筹资活动有关的现金,2353012000.0,-1,pdf_extraction
600887,2020,annual,cash_flow,F031N,筹资活动现金流入小计,74804807642.13,43,pdf_extraction
600887,2020,annual,cash_flow,F032N,偿还债务支付的现金,69435631526.14,44,pdf_extraction
600887,2020,annual,cash_flow,F033N,分配股利、利润或偿付利息支付的现金,5309737280.33,45,pdf_extraction
600887,2020,annual,cash_flow,F090N,其中：子公司支付给少数股东的股利、利润,13730651.84,46,pdf_extraction
600887,2020,annual,cash_flow,F034N,支付其他与筹资活动有关的现金,106000845.19,47,pdf_extraction
600887,2020,annual,cash_flow,F035N,筹资活动现金流出小计,74851369651.66,48,pdf_extraction
600887,2020,annual,cash_flow,F036N,筹资活动产生的现金流量净额,-46562009.53,49,pdf_extraction
600887,2020,annual,cash_flow,F037N,四、汇率变动对现金及现金等价物的影响,-395132646.31,50,pdf_extraction
600887,2020,annual,cash_flow,F039N,五、现金及现金等价物净增加额,366852954.3,52,pdf_extraction
